txn_id,merchant_id,payer_id,amount,timestamp,status,is_flagged,flag_reason,score,risk_band,loan_limit,feature_contributions
T000579,M012,P0505,485.08,2025-01-06 20:30:00,failed,False,,62.0,medium,810000,"{'total_inflow': 'INR 72,872', 'active_days': 31, 'avg_amount': 'INR 509.60', 'fail_pending_ratio': '69.93%', 'primary_driver': 'volume'}"
T000580,M005,P0956,108.1,2025-01-06 20:45:00,completed,False,,37.4,high,687000,"{'total_inflow': 'INR 45,949', 'active_days': 32, 'avg_amount': 'INR 370.56', 'fail_pending_ratio': '70.16%', 'primary_driver': 'activity'}"
T000581,M022,P0938,425.67,2025-01-06 21:00:00,pending,False,,28.9,high,644500,"{'total_inflow': 'INR 37,004', 'active_days': 32, 'avg_amount': 'INR 345.83', 'fail_pending_ratio': '72.90%', 'primary_driver': 'activity'}"
T000582,M006,P0313,546.28,2025-01-06 21:15:00,pending,False,,16.2,high,581000,"{'total_inflow': 'INR 42,099', 'active_days': 29, 'avg_amount': 'INR 375.88', 'fail_pending_ratio': '66.96%', 'primary_driver': 'mixed'}"
T000583,M006,P0507,181.46,2025-01-06 21:30:00,failed,False,,16.2,high,581000,"{'total_inflow': 'INR 42,099', 'active_days': 29, 'avg_amount': 'INR 375.88', 'fail_pending_ratio': '66.96%', 'primary_driver': 'mixed'}"
T000584,M006,P0185,432.78,2025-01-06 21:45:00,completed,False,,16.2,high,581000,"{'total_inflow': 'INR 42,099', 'active_days': 29, 'avg_amount': 'INR 375.88', 'fail_pending_ratio': '66.96%', 'primary_driver': 'mixed'}"
T000585,M016,P0907,337.19,2025-01-06 22:00:00,completed,False,,39.0,high,695000,"{'total_inflow': 'INR 46,658', 'active_days': 32, 'avg_amount': 'INR 367.39', 'fail_pending_ratio': '65.35%', 'primary_driver': 'activity'}"
T000586,M014,P0296,417.52,2025-01-06 22:15:00,failed,False,,20.5,high,602500,"{'total_inflow': 'INR 40,580', 'active_days': 31, 'avg_amount': 'INR 346.84', 'fail_pending_ratio': '71.79%', 'primary_driver': 'mixed'}"
T000587,M023,P0960,16.56,2025-01-06 22:30:00,pending,False,,25.6,high,628000,"{'total_inflow': 'INR 45,777', 'active_days': 31, 'avg_amount': 'INR 339.09', 'fail_pending_ratio': '64.44%', 'primary_driver': 'mixed'}"
T000588,M010,P1011,593.3,2025-01-06 22:45:00,completed,False,,61.9,medium,809500,"{'total_inflow': 'INR 70,200', 'active_days': 31, 'avg_amount': 'INR 520.00', 'fail_pending_ratio': '67.41%', 'primary_driver': 'volume'}"
T000589,M007,P0827,678.48,2025-01-06 23:00:00,failed,False,,37.0,high,685000,"{'total_inflow': 'INR 43,682', 'active_days': 32, 'avg_amount': 'INR 376.57', 'fail_pending_ratio': '68.10%', 'primary_driver': 'activity'}"
T000590,M002,P0397,290.71,2025-01-06 23:15:00,pending,False,,32.9,high,664500,"{'total_inflow': 'INR 39,488', 'active_days': 32, 'avg_amount': 'INR 358.98', 'fail_pending_ratio': '65.45%', 'primary_driver': 'activity'}"
T000591,M001,P1144,357.67,2025-01-06 23:30:00,completed,False,,50.7,medium,753500,"{'total_inflow': 'INR 69,209', 'active_days': 30, 'avg_amount': 'INR 524.31', 'fail_pending_ratio': '70.45%', 'primary_driver': 'volume'}"
T000592,M009,P0824,261.28,2025-01-06 23:45:00,pending,False,,21.5,high,607500,"{'total_inflow': 'INR 38,938', 'active_days': 31, 'avg_amount': 'INR 338.59', 'fail_pending_ratio': '61.74%', 'primary_driver': 'mixed'}"
T000593,M023,P0776,264.16,2025-01-07 00:00:00,failed,False,,25.6,high,628000,"{'total_inflow': 'INR 45,777', 'active_days': 31, 'avg_amount': 'INR 339.09', 'fail_pending_ratio': '64.44%', 'primary_driver': 'mixed'}"
T000594,M013,P1028,282.54,2025-01-07 00:15:00,pending,False,,58.2,medium,791000,"{'total_inflow': 'INR 81,058', 'active_days': 30, 'avg_amount': 'INR 529.79', 'fail_pending_ratio': '72.55%', 'primary_driver': 'volume'}"
T000595,M022,P1058,480.0,2025-01-07 00:30:00,pending,False,,28.9,high,644500,"{'total_inflow': 'INR 37,004', 'active_days': 32, 'avg_amount': 'INR 345.83', 'fail_pending_ratio': '72.90%', 'primary_driver': 'activity'}"
T000596,M003,P0094,319.18,2025-01-07 00:45:00,failed,False,,34.2,high,671000,"{'total_inflow': 'INR 55,132', 'active_days': 31, 'avg_amount': 'INR 380.22', 'fail_pending_ratio': '73.10%', 'primary_driver': 'mixed'}"
T000597,M003,P1058,51.27,2025-01-07 01:00:00,completed,False,,34.2,high,671000,"{'total_inflow': 'INR 55,132', 'active_days': 31, 'avg_amount': 'INR 380.22', 'fail_pending_ratio': '73.10%', 'primary_driver': 'mixed'}"
T000598,M021,P0919,501.06,2025-01-07 01:15:00,pending,False,,60.3,medium,801500,"{'total_inflow': 'INR 73,649', 'active_days': 31, 'avg_amount': 'INR 491.00', 'fail_pending_ratio': '70.67%', 'primary_driver': 'volume'}"
T000599,M003,P0248,341.02,2025-01-07 01:30:00,failed,False,,34.2,high,671000,"{'total_inflow': 'INR 55,132', 'active_days': 31, 'avg_amount': 'INR 380.22', 'fail_pending_ratio': '73.10%', 'primary_driver': 'mixed'}"
T000600,M002,P0370,215.23,2025-01-07 01:45:00,completed,False,,32.9,high,664500,"{'total_inflow': 'INR 39,488', 'active_days': 32, 'avg_amount': 'INR 358.98', 'fail_pending_ratio': '65.45%', 'primary_driver': 'activity'}"
T000601,M010,P0904,310.28,2025-01-07 02:00:00,pending,False,,61.9,medium,809500,"{'total_inflow': 'INR 70,200', 'active_days': 31, 'avg_amount': 'INR 520.00', 'fail_pending_ratio': '67.41%', 'primary_driver': 'volume'}"
T000602,M023,P0260,526.92,2025-01-07 02:15:00,failed,False,,25.6,high,628000,"{'total_inflow': 'INR 45,777', 'active_days': 31, 'avg_amount': 'INR 339.09', 'fail_pending_ratio': '64.44%', 'primary_driver': 'mixed'}"
T000603,M017,P0543,1.0,2025-01-07 02:30:00,pending,False,,46.4,medium,732000,"{'total_inflow': 'INR 61,103', 'active_days': 30, 'avg_amount': 'INR 513.47', 'fail_pending_ratio': '61.34%', 'primary_driver': 'mixed'}"
T000604,M003,P0827,378.64,2025-01-07 02:45:00,completed,False,,34.2,high,671000,"{'total_inflow': 'INR 55,132', 'active_days': 31, 'avg_amount': 'INR 380.22', 'fail_pending_ratio': '73.10%', 'primary_driver': 'mixed'}"
T000605,M021,P0781,332.2,2025-01-07 03:00:00,failed,False,,60.3,medium,801500,"{'total_inflow': 'INR 73,649', 'active_days': 31, 'avg_amount': 'INR 491.00', 'fail_pending_ratio': '70.67%', 'primary_driver': 'volume'}"
T000606,M021,P1092,398.16,2025-01-07 03:15:00,completed,False,,60.3,medium,801500,"{'total_inflow': 'INR 73,649', 'active_days': 31, 'avg_amount': 'INR 491.00', 'fail_pending_ratio': '70.67%', 'primary_driver': 'volume'}"
T000607,M020,P0134,295.12,2025-01-07 03:30:00,pending,False,,41.3,medium,706500,"{'total_inflow': 'INR 47,517', 'active_days': 32, 'avg_amount': 'INR 386.32', 'fail_pending_ratio': '66.67%', 'primary_driver': 'activity'}"
T000608,M022,P0355,305.81,2025-01-07 03:45:00,pending,False,,28.9,high,644500,"{'total_inflow': 'INR 37,004', 'active_days': 32, 'avg_amount': 'INR 345.83', 'fail_pending_ratio': '72.90%', 'primary_driver': 'activity'}"
T000609,M006,P1182,556.77,2025-01-07 04:00:00,completed,False,,16.2,high,581000,"{'total_inflow': 'INR 42,099', 'active_days': 29, 'avg_amount': 'INR 375.88', 'fail_pending_ratio': '66.96%', 'primary_driver': 'mixed'}"
T000610,M024,P0683,338.69,2025-01-07 04:15:00,pending,False,,61.6,medium,808000,"{'total_inflow': 'INR 81,532', 'active_days': 30, 'avg_amount': 'INR 522.64', 'fail_pending_ratio': '60.90%', 'primary_driver': 'volume'}"
T000611,M008,P0299,383.0,2025-01-07 04:30:00,pending,False,,34.8,high,674000,"{'total_inflow': 'INR 45,173', 'active_days': 32, 'avg_amount': 'INR 342.22', 'fail_pending_ratio': '66.67%', 'primary_driver': 'activity'}"
T000612,M020,P0348,295.94,2025-01-07 04:45:00,pending,False,,41.3,medium,706500,"{'total_inflow': 'INR 47,517', 'active_days': 32, 'avg_amount': 'INR 386.32', 'fail_pending_ratio': '66.67%', 'primary_driver': 'activity'}"
T000613,M014,P0408,522.59,2025-01-07 05:00:00,pending,False,,20.5,high,602500,"{'total_inflow': 'INR 40,580', 'active_days': 31, 'avg_amount': 'INR 346.84', 'fail_pending_ratio': '71.79%', 'primary_driver': 'mixed'}"
T000614,M019,P0666,338.52,2025-01-07 05:15:00,pending,False,,32.5,high,662500,"{'total_inflow': 'INR 42,332', 'active_days': 32, 'avg_amount': 'INR 338.66', 'fail_pending_ratio': '66.40%', 'primary_driver': 'activity'}"
T000615,M016,P0342,312.07,2025-01-07 05:30:00,completed,False,,39.0,high,695000,"{'total_inflow': 'INR 46,658', 'active_days': 32, 'avg_amount': 'INR 367.39', 'fail_pending_ratio': '65.35%', 'primary_driver': 'activity'}"
T000616,M016,P0747,303.95,2025-01-07 05:45:00,completed,False,,39.0,high,695000,"{'total_inflow': 'INR 46,658', 'active_days': 32, 'avg_amount': 'INR 367.39', 'fail_pending_ratio': '65.35%', 'primary_driver': 'activity'}"
T000617,M015,P0535,503.76,2025-01-07 06:00:00,failed,False,,12.5,high,562500,"{'total_inflow': 'INR 41,272', 'active_days': 30, 'avg_amount': 'INR 355.79', 'fail_pending_ratio': '69.83%', 'primary_driver': 'mixed'}"
T000618,M019,P0733,392.35,2025-01-07 06:15:00,failed,False,,32.5,high,662500,"{'total_inflow': 'INR 42,332', 'active_days': 32, 'avg_amount': 'INR 338.66', 'fail_pending_ratio': '66.40%', 'primary_driver': 'activity'}"
T000619,M018,P0187,147.46,2025-01-07 06:30:00,pending,False,,38.3,high,691500,"{'total_inflow': 'INR 46,069', 'active_days': 32, 'avg_amount': 'INR 354.38', 'fail_pending_ratio': '61.54%', 'primary_driver': 'activity'}"
T000620,M004,P0749,735.82,2025-01-07 06:45:00,pending,False,,31.4,high,657000,"{'total_inflow': 'INR 50,980', 'active_days': 31, 'avg_amount': 'INR 344.46', 'fail_pending_ratio': '59.46%', 'primary_driver': 'mixed'}"
T000621,M020,P1110,317.99,2025-01-07 07:00:00,completed,False,,41.3,medium,706500,"{'total_inflow': 'INR 47,517', 'active_days': 32, 'avg_amount': 'INR 386.32', 'fail_pending_ratio': '66.67%', 'primary_driver': 'activity'}"
T000622,M013,P0163,607.6,2025-01-07 07:15:00,completed,False,,58.2,medium,791000,"{'total_inflow': 'INR 81,058', 'active_days': 30, 'avg_amount': 'INR 529.79', 'fail_pending_ratio': '72.55%', 'primary_driver': 'volume'}"
T000623,M008,P0393,400.73,2025-01-07 07:30:00,pending,False,,34.8,high,674000,"{'total_inflow': 'INR 45,173', 'active_days': 32, 'avg_amount': 'INR 342.22', 'fail_pending_ratio': '66.67%', 'primary_driver': 'activity'}"
T000624,M013,P0833,325.15,2025-01-07 07:45:00,pending,False,,58.2,medium,791000,"{'total_inflow': 'INR 81,058', 'active_days': 30, 'avg_amount': 'INR 529.79', 'fail_pending_ratio': '72.55%', 'primary_driver': 'volume'}"
T000625,M024,P0741,292.64,2025-01-07 08:00:00,failed,False,,61.6,medium,808000,"{'total_inflow': 'INR 81,532', 'active_days': 30, 'avg_amount': 'INR 522.64', 'fail_pending_ratio': '60.90%', 'primary_driver': 'volume'}"
T000626,M021,P0810,101.11,2025-01-07 08:15:00,failed,False,,60.3,medium,801500,"{'total_inflow': 'INR 73,649', 'active_days': 31, 'avg_amount': 'INR 491.00', 'fail_pending_ratio': '70.67%', 'primary_driver': 'volume'}"
T000627,M021,P0672,334.17,2025-01-07 08:30:00,pending,False,,60.3,medium,801500,"{'total_inflow': 'INR 73,649', 'active_days': 31, 'avg_amount': 'INR 491.00', 'fail_pending_ratio': '70.67%', 'primary_driver': 'volume'}"
T000628,M012,P0820,683.08,2025-01-07 08:45:00,completed,True,high_velocity,62.0,medium,810000,"{'total_inflow': 'INR 72,872', 'active_days': 31, 'avg_amount': 'INR 509.60', 'fail_pending_ratio': '69.93%', 'primary_driver': 'volume'}"
T000629,M019,P0732,365.48,2025-01-07 09:00:00,failed,False,,32.5,high,662500,"{'total_inflow': 'INR 42,332', 'active_days': 32, 'avg_amount': 'INR 338.66', 'fail_pending_ratio': '66.40%', 'primary_driver': 'activity'}"
T000630,M010,P0089,333.08,2025-01-07 09:15:00,failed,False,,61.9,medium,809500,"{'total_inflow': 'INR 70,200', 'active_days': 31, 'avg_amount': 'INR 520.00', 'fail_pending_ratio': '67.41%', 'primary_driver': 'volume'}"
T000631,M017,P0902,843.11,2025-01-07 09:30:00,pending,False,,46.4,medium,732000,"{'total_inflow': 'INR 61,103', 'active_days': 30, 'avg_amount': 'INR 513.47', 'fail_pending_ratio': '61.34%', 'primary_driver': 'mixed'}"
T000632,M016,P0537,204.04,2025-01-07 09:45:00,completed,False,,39.0,high,695000,"{'total_inflow': 'INR 46,658', 'active_days': 32, 'avg_amount': 'INR 367.39', 'fail_pending_ratio': '65.35%', 'primary_driver': 'activity'}"
T000633,M006,P0062,456.4,2025-01-07 10:00:00,pending,False,,16.2,high,581000,"{'total_inflow': 'INR 42,099', 'active_days': 29, 'avg_amount': 'INR 375.88', 'fail_pending_ratio': '66.96%', 'primary_driver': 'mixed'}"
T000634,M007,P0491,106.31,2025-01-07 10:15:00,completed,False,,37.0,high,685000,"{'total_inflow': 'INR 43,682', 'active_days': 32, 'avg_amount': 'INR 376.57', 'fail_pending_ratio': '68.10%', 'primary_driver': 'activity'}"
T000635,M002,P0523,287.29,2025-01-07 10:30:00,completed,False,,32.9,high,664500,"{'total_inflow': 'INR 39,488', 'active_days': 32, 'avg_amount': 'INR 358.98', 'fail_pending_ratio': '65.45%', 'primary_driver': 'activity'}"
T000636,M004,P0105,13.01,2025-01-07 10:45:00,pending,False,,31.4,high,657000,"{'total_inflow': 'INR 50,980', 'active_days': 31, 'avg_amount': 'INR 344.46', 'fail_pending_ratio': '59.46%', 'primary_driver': 'mixed'}"
T000637,M011,P1196,143.15,2025-01-07 11:00:00,pending,False,,72.7,low,863500,"{'total_inflow': 'INR 77,049', 'active_days': 32, 'avg_amount': 'INR 487.65', 'fail_pending_ratio': '69.62%', 'primary_driver': 'volume'}"
T000638,M012,P0267,276.53,2025-01-07 11:15:00,pending,False,,62.0,medium,810000,"{'total_inflow': 'INR 72,872', 'active_days': 31, 'avg_amount': 'INR 509.60', 'fail_pending_ratio': '69.93%', 'primary_driver': 'volume'}"
T000639,M004,P0397,421.07,2025-01-07 11:30:00,failed,False,,31.4,high,657000,"{'total_inflow': 'INR 50,980', 'active_days': 31, 'avg_amount': 'INR 344.46', 'fail_pending_ratio': '59.46%', 'primary_driver': 'mixed'}"
T000640,M011,P0530,478.54,2025-01-07 11:45:00,pending,False,,72.7,low,863500,"{'total_inflow': 'INR 77,049', 'active_days': 32, 'avg_amount': 'INR 487.65', 'fail_pending_ratio': '69.62%', 'primary_driver': 'volume'}"
T000641,M015,P1000,136.92,2025-01-07 12:00:00,completed,False,,12.5,high,562500,"{'total_inflow': 'INR 41,272', 'active_days': 30, 'avg_amount': 'INR 355.79', 'fail_pending_ratio': '69.83%', 'primary_driver': 'mixed'}"
T000642,M006,P0892,41.16,2025-01-07 12:15:00,completed,False,,16.2,high,581000,"{'total_inflow': 'INR 42,099', 'active_days': 29, 'avg_amount': 'INR 375.88', 'fail_pending_ratio': '66.96%', 'primary_driver': 'mixed'}"
T000643,M009,P0926,153.34,2025-01-07 12:30:00,completed,False,,21.5,high,607500,"{'total_inflow': 'INR 38,938', 'active_days': 31, 'avg_amount': 'INR 338.59', 'fail_pending_ratio': '61.74%', 'primary_driver': 'mixed'}"
T000644,M009,P0285,649.56,2025-01-07 12:45:00,pending,False,,21.5,high,607500,"{'total_inflow': 'INR 38,938', 'active_days': 31, 'avg_amount': 'INR 338.59', 'fail_pending_ratio': '61.74%', 'primary_driver': 'mixed'}"
T000645,M013,P1015,406.71,2025-01-07 13:00:00,failed,False,,58.2,medium,791000,"{'total_inflow': 'INR 81,058', 'active_days': 30, 'avg_amount': 'INR 529.79', 'fail_pending_ratio': '72.55%', 'primary_driver': 'volume'}"
T000646,M009,P0996,353.16,2025-01-07 13:15:00,completed,False,,21.5,high,607500,"{'total_inflow': 'INR 38,938', 'active_days': 31, 'avg_amount': 'INR 338.59', 'fail_pending_ratio': '61.74%', 'primary_driver': 'mixed'}"
T000647,M018,P0557,165.25,2025-01-07 13:30:00,pending,False,,38.3,high,691500,"{'total_inflow': 'INR 46,069', 'active_days': 32, 'avg_amount': 'INR 354.38', 'fail_pending_ratio': '61.54%', 'primary_driver': 'activity'}"
T000648,M008,P0655,131.86,2025-01-07 13:45:00,completed,False,,34.8,high,674000,"{'total_inflow': 'INR 45,173', 'active_days': 32, 'avg_amount': 'INR 342.22', 'fail_pending_ratio': '66.67%', 'primary_driver': 'activity'}"
T000649,M011,P0045,119.83,2025-01-07 14:00:00,failed,False,,72.7,low,863500,"{'total_inflow': 'INR 77,049', 'active_days': 32, 'avg_amount': 'INR 487.65', 'fail_pending_ratio': '69.62%', 'primary_driver': 'volume'}"
T000650,M010,P0913,277.32,2025-01-07 14:15:00,failed,False,,61.9,medium,809500,"{'total_inflow': 'INR 70,200', 'active_days': 31, 'avg_amount': 'INR 520.00', 'fail_pending_ratio': '67.41%', 'primary_driver': 'volume'}"
T000651,M005,P1154,147.83,2025-01-07 14:30:00,completed,False,,37.4,high,687000,"{'total_inflow': 'INR 45,949', 'active_days': 32, 'avg_amount': 'INR 370.56', 'fail_pending_ratio': '70.16%', 'primary_driver': 'activity'}"
T000652,M017,P0568,115.67,2025-01-07 14:45:00,completed,False,,46.4,medium,732000,"{'total_inflow': 'INR 61,103', 'active_days': 30, 'avg_amount': 'INR 513.47', 'fail_pending_ratio': '61.34%', 'primary_driver': 'mixed'}"
T000653,M006,P0649,403.35,2025-01-07 15:00:00,pending,False,,16.2,high,581000,"{'total_inflow': 'INR 42,099', 'active_days': 29, 'avg_amount': 'INR 375.88', 'fail_pending_ratio': '66.96%', 'primary_driver': 'mixed'}"
T000654,M008,P0600,603.19,2025-01-07 15:15:00,failed,False,,34.8,high,674000,"{'total_inflow': 'INR 45,173', 'active_days': 32, 'avg_amount': 'INR 342.22', 'fail_pending_ratio': '66.67%', 'primary_driver': 'activity'}"
T000655,M020,P0100,408.27,2025-01-07 15:30:00,failed,False,,41.3,medium,706500,"{'total_inflow': 'INR 47,517', 'active_days': 32, 'avg_amount': 'INR 386.32', 'fail_pending_ratio': '66.67%', 'primary_driver': 'activity'}"
T000656,M023,P0744,213.98,2025-01-07 15:45:00,completed,False,,25.6,high,628000,"{'total_inflow': 'INR 45,777', 'active_days': 31, 'avg_amount': 'INR 339.09', 'fail_pending_ratio': '64.44%', 'primary_driver': 'mixed'}"
T000657,M017,P0866,360.11,2025-01-07 16:00:00,pending,False,,46.4,medium,732000,"{'total_inflow': 'INR 61,103', 'active_days': 30, 'avg_amount': 'INR 513.47', 'fail_pending_ratio': '61.34%', 'primary_driver': 'mixed'}"
T000658,M022,P1114,275.55,2025-01-07 16:15:00,failed,False,,28.9,high,644500,"{'total_inflow': 'INR 37,004', 'active_days': 32, 'avg_amount': 'INR 345.83', 'fail_pending_ratio': '72.90%', 'primary_driver': 'activity'}"
T000659,M021,P1116,302.82,2025-01-07 16:30:00,failed,False,,60.3,medium,801500,"{'total_inflow': 'INR 73,649', 'active_days': 31, 'avg_amount': 'INR 491.00', 'fail_pending_ratio': '70.67%', 'primary_driver': 'volume'}"
T000660,M012,P0591,131.21,2025-01-07 16:45:00,failed,False,,62.0,medium,810000,"{'total_inflow': 'INR 72,872', 'active_days': 31, 'avg_amount': 'INR 509.60', 'fail_pending_ratio': '69.93%', 'primary_driver': 'volume'}"
T000661,M019,P1151,95.57,2025-01-07 17:00:00,completed,False,,32.5,high,662500,"{'total_inflow': 'INR 42,332', 'active_days': 32, 'avg_amount': 'INR 338.66', 'fail_pending_ratio': '66.40%', 'primary_driver': 'activity'}"
T000662,M008,P0635,159.86,2025-01-07 17:15:00,failed,False,,34.8,high,674000,"{'total_inflow': 'INR 45,173', 'active_days': 32, 'avg_amount': 'INR 342.22', 'fail_pending_ratio': '66.67%', 'primary_driver': 'activity'}"
T000663,M012,P0771,462.95,2025-01-07 17:30:00,completed,False,,62.0,medium,810000,"{'total_inflow': 'INR 72,872', 'active_days': 31, 'avg_amount': 'INR 509.60', 'fail_pending_ratio': '69.93%', 'primary_driver': 'volume'}"
T000664,M013,P0723,103.74,2025-01-07 17:45:00,failed,False,,58.2,medium,791000,"{'total_inflow': 'INR 81,058', 'active_days': 30, 'avg_amount': 'INR 529.79', 'fail_pending_ratio': '72.55%', 'primary_driver': 'volume'}"
T000665,M024,P1199,672.36,2025-01-07 18:00:00,pending,False,,61.6,medium,808000,"{'total_inflow': 'INR 81,532', 'active_days': 30, 'avg_amount': 'INR 522.64', 'fail_pending_ratio': '60.90%', 'primary_driver': 'volume'}"
T000666,M021,P0886,407.79,2025-01-07 18:15:00,pending,False,,60.3,medium,801500,"{'total_inflow': 'INR 73,649', 'active_days': 31, 'avg_amount': 'INR 491.00', 'fail_pending_ratio': '70.67%', 'primary_driver': 'volume'}"
T000667,M012,P0145,465.62,2025-01-07 18:30:00,pending,False,,62.0,medium,810000,"{'total_inflow': 'INR 72,872', 'active_days': 31, 'avg_amount': 'INR 509.60', 'fail_pending_ratio': '69.93%', 'primary_driver': 'volume'}"
T000668,M016,P0087,75.98,2025-01-07 18:45:00,completed,False,,39.0,high,695000,"{'total_inflow': 'INR 46,658', 'active_days': 32, 'avg_amount': 'INR 367.39', 'fail_pending_ratio': '65.35%', 'primary_driver': 'activity'}"
T000669,M005,P0492,308.41,2025-01-07 19:00:00,pending,False,,37.4,high,687000,"{'total_inflow': 'INR 45,949', 'active_days': 32, 'avg_amount': 'INR 370.56', 'fail_pending_ratio': '70.16%', 'primary_driver': 'activity'}"
T000670,M020,P0619,790.34,2025-01-07 19:15:00,completed,False,,41.3,medium,706500,"{'total_inflow': 'INR 47,517', 'active_days': 32, 'avg_amount': 'INR 386.32', 'fail_pending_ratio': '66.67%', 'primary_driver': 'activity'}"
